Timestamp,Air Temperature (°C),Leaf Temperature (°C),Humidity (%),Air VPD (kPa),Leaf VPD (kPa)
2025-02-15 17:54:49,22.6,21.4,54,1.26,1.07
2025-02-15 17:54:59,22.6,21.4,54,1.26,1.07
2025-02-15 17:55:09,22.6,21.4,54,1.26,1.07
2025-02-15 17:55:19,22.6,21.4,54,1.26,1.07
2025-02-15 17:55:29,22.6,21.4,54,1.26,1.07
2025-02-15 17:55:39,22.6,21.4,54,1.26,1.07
2025-02-15 17:55:49,22.6,21.4,54,1.26,1.07
2025-02-15 17:56:00,22.6,21.4,54,1.26,1.07
2025-02-15 17:56:10,22.6,21.4,54,1.26,1.07
2025-02-15 17:56:20,22.6,21.4,54,1.26,1.07
2025-02-15 17:56:30,22.6,21.4,54,1.26,1.07
2025-02-15 17:56:40,22.6,21.4,54,1.26,1.07
2025-02-15 17:56:50,22.6,21.4,54,1.26,1.07
2025-02-15 17:57:01,22.6,21.4,54,1.26,1.07
2025-02-15 17:57:11,22.6,21.4,54,1.26,1.07
2025-02-15 17:57:21,22.6,21.4,54,1.26,1.07
2025-02-15 17:57:31,22.6,21.4,54,1.26,1.07
2025-02-15 17:57:41,22.6,21.4,54,1.26,1.07
2025-02-15 17:57:51,22.6,21.4,54,1.26,1.07
2025-02-15 17:58:01,22.6,21.4,54,1.26,1.07
2025-02-15 17:58:12,22.6,21.4,54,1.26,1.07
2025-02-15 17:58:22,22.6,21.4,54,1.26,1.07
2025-02-15 17:58:32,22.6,21.4,54,1.26,1.07
2025-02-15 17:58:42,22.6,21.4,54,1.26,1.07
2025-02-15 17:58:52,22.6,21.4,54,1.26,1.07
2025-02-15 17:59:02,22.6,21.4,54,1.26,1.07
2025-02-15 17:59:13,22.6,21.4,54,1.26,1.07
2025-02-15 17:59:23,22.6,21.4,54,1.26,1.07
2025-02-15 17:59:33,22.6,21.4,54,1.26,1.07
2025-02-15 17:59:43,22.6,21.4,54,1.26,1.07
2025-02-15 17:59:53,22.6,21.4,54,1.26,1.07
2025-02-15 18:00:03,22.6,21.4,54,1.26,1.07
2025-02-15 18:00:13,22.6,21.4,54,1.26,1.07
2025-02-15 18:00:24,22.6,21.4,54,1.26,1.07
2025-02-15 18:00:34,22.6,21.4,54,1.26,1.07
2025-02-15 18:00:44,22.6,21.4,54,1.26,1.07
2025-02-15 18:00:54,22.6,21.4,54,1.26,1.07
2025-02-15 18:01:04,22.6,21.4,54,1.26,1.07
2025-02-15 18:01:14,22.6,21.4,54,1.26,1.07
2025-02-15 18:01:21,22.6,21.4,54,1.26,1.07
2025-02-15 18:01:51,22.7,21.5,56,1.21,1.02
2025-02-15 18:02:22,22.7,21.5,56,1.21,1.02
2025-02-15 18:02:52,22.8,21.6,53,1.3,1.11
2025-02-15 18:03:22,22.8,21.6,53,1.3,1.11
2025-02-15 18:03:52,22.8,21.6,53,1.3,1.11
2025-02-15 18:04:22,22.8,21.6,53,1.3,1.11
2025-02-15 18:04:52,23.0,21.8,50,1.4,1.21
2025-02-15 18:05:23,23.0,21.8,50,1.4,1.21
2025-02-15 18:05:53,23.0,21.8,50,1.4,1.21
2025-02-15 18:06:23,23.3,22.1,49,1.46,1.26
2025-02-15 18:06:53,23.3,22.1,49,1.46,1.26
2025-02-15 18:07:23,23.4,22.2,49,1.47,1.27
2025-02-15 18:07:53,23.4,22.2,49,1.47,1.27
2025-02-15 18:08:24,23.6,22.4,48,1.51,1.31
2025-02-15 18:08:54,23.6,22.4,48,1.51,1.31
2025-02-15 18:09:24,23.6,22.4,48,1.51,1.31
2025-02-15 18:09:54,23.6,22.4,51,1.43,1.22
2025-02-15 18:10:24,23.6,22.4,51,1.43,1.22
2025-02-15 18:10:54,23.6,22.4,51,1.43,1.22
2025-02-15 18:11:25,23.6,22.4,51,1.43,1.22
2025-02-15 18:11:55,23.6,22.4,51,1.43,1.22
2025-02-15 18:12:25,23.6,22.4,51,1.43,1.22
2025-02-15 18:12:55,23.6,22.4,51,1.43,1.22
2025-02-15 18:13:25,23.6,22.4,51,1.43,1.22
2025-02-15 18:13:55,23.6,22.4,51,1.43,1.22
2025-02-15 18:14:25,23.6,22.4,51,1.43,1.22
2025-02-15 18:14:56,23.6,22.4,51,1.43,1.22
2025-02-15 18:15:26,23.4,22.2,54,1.32,1.12
2025-02-15 18:15:56,23.4,22.2,54,1.32,1.12
2025-02-15 18:16:26,23.4,22.2,54,1.32,1.12
2025-02-15 18:16:56,23.4,22.2,54,1.32,1.12
2025-02-15 18:17:26,23.4,22.2,54,1.32,1.12
2025-02-15 18:18:02,23.4,22.2,54,1.32,1.12
2025-02-15 18:19:12,23.4,22.2,54,1.32,1.12
2025-02-15 18:19:30,23.4,22.2,54,1.32,1.12
2025-02-15 18:20:01,23.3,22.1,55,1.29,1.09
2025-02-15 18:20:31,23.4,22.2,57,1.24,1.04
2025-02-15 18:21:01,23.5,22.3,58,1.22,1.01
2025-02-15 18:21:31,23.5,22.3,60,1.16,0.96
2025-02-15 18:22:02,23.6,22.4,62,1.11,0.9
2025-02-15 18:22:32,23.7,22.5,62,1.11,0.91
2025-02-15 18:23:02,23.8,22.6,64,1.06,0.86
2025-02-15 18:23:32,23.9,22.7,66,1.01,0.8
2025-02-15 18:24:03,24.0,22.8,66,1.01,0.81
2025-02-15 18:24:33,24.0,22.8,66,1.01,0.81
2025-02-15 18:25:03,24.1,22.9,67,0.99,0.78
2025-02-15 18:25:34,24.2,23.0,67,1.0,0.79
2025-02-15 18:26:04,24.3,23.1,67,1.0,0.79
2025-02-15 18:26:34,24.4,23.2,64,1.1,0.89
2025-02-15 18:26:55,24.4,23.2,64,1.1,0.89
2025-02-15 18:27:16,24.4,23.2,64,1.1,0.89
2025-02-15 18:27:46,24.6,23.4,61,1.21,0.99
2025-02-15 18:30:08,24.8,23.6,55,1.41,1.19
2025-02-15 18:30:38,24.9,23.7,52,1.51,1.29
2025-02-15 18:31:09,24.9,23.7,52,1.51,1.29
2025-02-15 18:31:39,24.8,23.6,53,1.47,1.25
2025-02-15 18:32:09,24.8,23.6,53,1.47,1.25
2025-02-15 18:32:40,24.7,23.5,54,1.43,1.22
2025-02-15 18:33:10,24.7,23.5,54,1.43,1.22
2025-02-15 18:33:40,24.6,23.4,54,1.42,1.21
2025-02-15 18:34:10,24.5,23.3,54,1.41,1.2
2025-02-15 18:34:41,24.4,23.2,55,1.38,1.16
2025-02-15 18:35:11,24.4,23.2,55,1.38,1.16
2025-02-15 18:35:41,24.3,23.1,55,1.37,1.16
2025-02-15 18:36:11,24.3,23.1,55,1.37,1.16
2025-02-15 18:36:42,24.2,23.0,55,1.36,1.15
2025-02-15 18:37:12,24.2,23.0,55,1.36,1.15
2025-02-15 18:37:42,24.1,22.9,55,1.35,1.14
2025-02-15 18:38:12,24.0,22.8,55,1.34,1.13
2025-02-15 18:38:43,24.0,22.8,55,1.34,1.13
2025-02-15 18:39:13,24.0,22.8,55,1.34,1.13
2025-02-15 18:39:43,23.9,22.7,56,1.3,1.1
2025-02-15 18:40:13,23.9,22.7,56,1.3,1.1
2025-02-15 18:40:44,23.9,22.7,56,1.3,1.1
2025-02-15 18:41:14,23.9,22.7,56,1.3,1.1
2025-02-15 18:41:44,23.9,22.7,56,1.3,1.1
2025-02-15 18:42:14,23.9,22.7,56,1.3,1.1
2025-02-15 18:42:45,23.9,22.7,56,1.3,1.1
2025-02-15 18:43:15,23.6,22.4,56,1.28,1.08
2025-02-15 18:43:52,23.6,22.4,56,1.28,1.08
2025-02-15 18:44:44,23.6,22.4,56,1.28,1.08
2025-02-15 18:45:14,23.6,22.4,56,1.28,1.08
2025-02-15 18:45:45,23.6,22.4,53,1.37,1.17
2025-02-15 18:46:09,23.6,22.4,53,1.37,1.17
2025-02-15 18:46:39,23.6,22.4,53,1.37,1.17
2025-02-15 18:47:09,23.6,22.4,53,1.37,1.17
2025-02-15 18:47:40,23.6,22.4,53,1.37,1.17
2025-02-15 18:48:11,23.9,22.7,50,1.48,1.28
2025-02-15 18:48:41,23.9,22.7,50,1.48,1.28
2025-02-15 18:49:11,23.9,22.7,50,1.48,1.28
2025-02-15 18:49:41,23.9,22.7,50,1.48,1.28
2025-02-15 18:50:12,23.9,22.7,50,1.48,1.28
2025-02-15 18:50:42,23.9,22.7,50,1.48,1.28
2025-02-15 18:51:12,24.2,23.0,49,1.54,1.33
2025-02-15 18:51:42,24.2,23.7,49,1.54,1.45
2025-02-15 18:52:12,24.2,23.7,51,1.48,1.39
2025-02-15 18:52:43,24.2,23.7,52,1.45,1.36
2025-02-15 18:53:13,24.2,23.7,52,1.45,1.36
2025-02-15 18:53:46,24.2,23.7,52,1.45,1.36
2025-02-15 18:54:16,24.2,23.7,52,1.45,1.36
2025-02-15 18:54:46,24.2,23.7,55,1.36,1.27
2025-02-15 18:55:17,24.2,23.7,58,1.27,1.18
2025-02-15 18:55:47,24.2,23.7,58,1.27,1.18
2025-02-15 18:56:17,24.2,23.7,55,1.36,1.27
2025-02-15 18:56:48,24.2,23.7,55,1.36,1.27
2025-02-15 18:57:18,24.2,23.7,55,1.36,1.27
2025-02-15 18:57:29,24.2,23.7,55,1.36,1.27
2025-02-15 18:57:47,24.2,23.7,55,1.36,1.27
2025-02-15 18:58:58,24.5,24.0,61,1.2,1.11
2025-02-15 18:59:28,24.5,24.0,61,1.2,1.11
2025-02-15 18:59:59,24.5,24.0,58,1.29,1.2
2025-02-15 19:00:29,24.6,24.1,55,1.39,1.3
2025-02-15 19:01:00,24.6,24.1,55,1.39,1.3
2025-02-15 19:01:30,24.6,24.1,55,1.39,1.3
2025-02-15 19:02:00,24.6,24.1,55,1.39,1.3
2025-02-15 19:02:30,24.7,24.2,58,1.31,1.22
2025-02-15 19:03:01,24.7,24.2,58,1.31,1.22
2025-02-15 19:03:31,24.7,24.2,58,1.31,1.22
2025-02-15 19:04:01,24.7,24.2,55,1.4,1.31
2025-02-15 19:04:32,24.7,24.2,55,1.4,1.31
2025-02-15 19:05:02,24.7,24.2,55,1.4,1.31
2025-02-15 19:05:32,24.7,24.2,55,1.4,1.31
2025-02-15 19:06:03,24.8,24.3,58,1.31,1.22
2025-02-15 19:06:33,24.8,24.3,58,1.31,1.22
2025-02-15 19:06:45,24.8,24.3,58,1.31,1.22
2025-02-15 19:07:08,24.8,24.3,57,1.35,1.25
2025-02-15 19:07:38,24.9,24.4,55,1.42,1.32
2025-02-15 19:08:09,24.9,24.4,55,1.42,1.32
2025-02-15 19:08:39,24.9,24.4,55,1.42,1.32
2025-02-15 19:09:10,24.9,24.4,55,1.42,1.32
2025-02-15 19:09:40,24.9,24.4,55,1.42,1.32
2025-02-15 19:10:11,24.6,24.1,56,1.36,1.27
2025-02-15 19:10:41,24.6,24.1,56,1.36,1.27
2025-02-15 19:11:12,24.6,24.1,56,1.36,1.27
2025-02-15 19:11:42,24.6,24.1,59,1.27,1.18
2025-02-15 19:12:12,24.6,24.1,59,1.27,1.18
2025-02-15 19:12:43,24.6,24.1,59,1.27,1.18
2025-02-15 19:13:13,24.5,24.0,56,1.35,1.26
2025-02-15 19:13:43,24.5,24.0,56,1.35,1.26
2025-02-15 19:14:14,24.5,24.0,56,1.35,1.26
2025-02-15 19:14:44,24.5,24.0,56,1.35,1.26
2025-02-15 19:15:14,24.6,24.1,59,1.27,1.18
2025-02-15 19:15:45,24.6,24.1,59,1.27,1.18
2025-02-15 19:16:15,24.6,24.1,59,1.27,1.18
2025-02-15 19:16:46,24.6,24.1,56,1.36,1.27
2025-02-15 19:17:16,24.6,24.1,56,1.36,1.27
2025-02-15 19:17:46,24.6,24.1,56,1.36,1.27
2025-02-15 19:18:17,24.6,24.1,56,1.36,1.27
2025-02-15 19:18:47,24.8,24.3,59,1.28,1.19
2025-02-15 19:19:18,24.8,24.3,59,1.28,1.19
2025-02-15 19:19:48,24.8,24.3,59,1.28,1.19
2025-02-15 19:20:18,24.7,24.2,56,1.37,1.28
2025-02-15 19:20:49,24.7,24.2,56,1.37,1.28
2025-02-15 19:21:19,24.7,24.2,56,1.37,1.28
2025-02-15 19:21:49,24.7,24.2,56,1.37,1.28
2025-02-15 19:22:20,24.9,24.4,59,1.29,1.2
2025-02-15 19:22:50,24.9,24.4,59,1.29,1.2
2025-02-15 19:23:20,24.9,24.4,59,1.29,1.2
2025-02-15 19:23:51,24.8,24.3,56,1.38,1.29
2025-02-15 19:24:21,24.8,24.3,56,1.38,1.29
2025-02-15 19:24:52,24.8,24.3,56,1.38,1.29
2025-02-15 19:25:22,24.9,24.4,59,1.29,1.2
2025-02-15 19:25:52,24.9,24.4,59,1.29,1.2
2025-02-15 19:26:23,24.8,24.3,57,1.35,1.25
2025-02-15 19:26:53,24.8,24.3,56,1.38,1.29
2025-02-15 19:27:24,24.8,24.3,56,1.38,1.29
2025-02-15 19:27:54,24.9,24.4,59,1.29,1.2
2025-02-15 19:28:24,24.9,24.4,59,1.29,1.2
2025-02-15 19:28:55,24.9,24.4,59,1.29,1.2
2025-02-15 19:29:25,24.9,24.4,56,1.39,1.29
2025-02-15 19:29:55,24.9,24.4,56,1.39,1.29
2025-02-15 19:30:26,24.9,24.4,56,1.39,1.29
2025-02-15 19:30:56,24.9,24.4,56,1.39,1.29
2025-02-15 19:31:26,24.9,24.4,59,1.29,1.2
2025-02-15 19:31:57,24.9,24.4,59,1.29,1.2
2025-02-15 19:32:27,24.9,24.4,59,1.29,1.2
2025-02-15 19:32:58,24.9,24.4,56,1.39,1.29
2025-02-15 19:33:28,24.9,24.4,56,1.39,1.29
2025-02-15 19:33:58,24.9,24.4,56,1.39,1.29
2025-02-15 19:34:29,24.9,24.4,56,1.39,1.29
2025-02-15 19:34:59,24.9,24.4,59,1.29,1.2
2025-02-15 19:35:30,24.9,24.4,59,1.29,1.2
2025-02-15 19:36:00,24.9,24.4,59,1.29,1.2
2025-02-15 19:36:30,24.9,24.4,56,1.39,1.29
2025-02-15 19:37:01,24.9,24.4,55,1.42,1.32
2025-02-15 19:37:31,24.9,24.4,55,1.42,1.32
2025-02-15 19:38:02,24.9,24.4,55,1.42,1.32
2025-02-15 19:38:32,24.9,24.4,55,1.42,1.32
2025-02-15 19:39:03,24.9,24.4,55,1.42,1.32
2025-02-15 19:39:33,24.6,24.1,56,1.36,1.27
2025-02-15 19:40:04,24.6,24.1,56,1.36,1.27
2025-02-15 19:40:34,24.5,24.0,58,1.29,1.2
2025-02-15 19:41:04,24.5,24.0,60,1.23,1.14
2025-02-15 19:41:35,24.5,24.0,60,1.23,1.14
2025-02-15 19:42:05,24.5,24.0,58,1.29,1.2
2025-02-15 19:42:35,24.5,24.0,56,1.35,1.26
2025-02-15 19:43:06,24.5,24.0,55,1.38,1.29
2025-02-15 19:43:36,24.5,24.0,57,1.32,1.23
2025-02-15 19:44:07,24.6,24.1,59,1.27,1.18
2025-02-15 19:44:37,24.5,24.0,59,1.26,1.17
2025-02-15 19:45:07,24.5,24.0,58,1.29,1.2
2025-02-15 19:45:38,24.5,24.0,55,1.38,1.29
2025-02-15 19:46:08,24.6,24.1,55,1.39,1.3
2025-02-15 19:46:38,24.6,24.1,55,1.39,1.3
2025-02-15 19:47:09,24.6,24.1,58,1.3,1.21
2025-02-15 19:47:39,24.6,24.1,61,1.21,1.11
2025-02-15 19:48:10,24.6,24.1,61,1.21,1.11
2025-02-15 19:48:40,24.7,24.2,58,1.31,1.22
2025-02-15 19:49:10,24.7,24.2,58,1.31,1.22
2025-02-15 19:49:41,24.7,24.2,58,1.31,1.22
2025-02-15 19:50:11,24.8,24.3,61,1.22,1.13
2025-02-15 19:50:41,24.8,24.3,61,1.22,1.13
2025-02-15 19:51:12,24.8,24.3,61,1.22,1.13
2025-02-15 19:51:42,24.7,24.2,57,1.34,1.25
2025-02-15 19:52:13,24.8,24.3,56,1.38,1.29
2025-02-15 19:52:43,24.8,24.3,56,1.38,1.29
2025-02-15 19:53:13,24.8,24.3,56,1.38,1.29
2025-02-15 19:53:44,24.8,24.3,61,1.22,1.13
2025-02-15 19:54:14,24.8,24.3,61,1.22,1.13
2025-02-15 19:54:44,24.8,24.3,61,1.22,1.13
2025-02-15 19:55:15,24.8,24.3,58,1.31,1.22
2025-02-15 19:55:45,24.8,24.3,58,1.31,1.22
2025-02-15 19:56:15,24.8,24.3,58,1.31,1.22
2025-02-15 19:56:46,24.8,24.3,58,1.31,1.22
2025-02-15 19:57:16,24.9,24.4,61,1.23,1.14
2025-02-15 19:57:47,24.9,24.4,61,1.23,1.14
2025-02-15 19:58:17,24.9,24.4,61,1.23,1.14
2025-02-15 19:58:47,24.9,24.4,58,1.32,1.23
2025-02-15 19:59:18,24.9,24.4,58,1.32,1.23
2025-02-15 19:59:48,24.9,24.4,58,1.32,1.23
2025-02-15 20:03:23,24.7,24.2,60,1.24,1.15
2025-02-15 20:05:47,24.4,23.9,59,1.25,1.16
2025-02-15 20:06:17,24.1,23.6,59,1.23,1.14
2025-02-15 20:06:47,24.1,23.6,59,1.23,1.14
2025-02-15 20:07:17,24.0,23.5,59,1.22,1.13
2025-02-15 20:07:47,24.0,23.5,59,1.22,1.13
2025-02-15 20:08:07,24.0,23.5,59,1.22,1.13
2025-02-15 20:08:37,24.0,23.5,59,1.22,1.13
2025-02-15 20:09:08,23.8,23.3,59,1.21,1.12
2025-02-15 20:09:38,23.8,23.3,59,1.21,1.12
2025-02-15 20:09:56,23.8,23.3,59,1.21,1.12
2025-02-15 20:10:29,23.8,23.3,59,1.21,1.12
2025-02-15 20:10:59,23.8,23.3,59,1.21,1.12
2025-02-15 20:11:29,23.8,23.3,59,1.21,1.12
2025-02-15 20:11:59,23.8,23.3,59,1.21,1.12
1741766462.7260637,26.2,24.9,47,1.8,1.55,False,False,False
1741766492.8309836,26.2,24.9,47,1.8,1.55,False,False,False
1741766522.9428852,26.2,24.9,47,1.8,1.55,False,False,False
1741766553.054559,26.2,24.9,47,1.8,1.55,False,False,False
1741766583.1679313,26.2,24.9,47,1.8,1.55,False,False,False
1741766613.2809882,26.2,24.9,47,1.8,1.55,False,False,False
1741766643.3931427,26.5,25.2,45,1.9,1.65,False,False,False
1741766673.5001326,26.5,25.2,45,1.9,1.65,False,False,False
1741766703.6449971,26.5,25.2,44,1.94,1.68,False,False,False
1741766733.7681313,26.5,25.2,44,1.94,1.68,False,False,False
1741766763.8658528,26.5,25.2,44,1.94,1.68,False,False,False
1741766793.9885778,26.5,25.2,44,1.94,1.68,False,False,False
1741766824.0877886,26.5,25.2,44,1.94,1.68,False,False,False
1741766854.190772,26.5,25.2,44,1.94,1.68,False,False,False
1741766884.2752562,26.5,25.2,44,1.94,1.68,False,False,False
1741766914.3625097,26.5,25.2,44,1.94,1.68,False,False,False
1741766944.4591568,26.5,25.2,44,1.94,1.68,False,False,False
1741766974.575065,26.5,25.2,44,1.94,1.68,False,False,False
1741767004.6720533,26.5,25.2,44,1.94,1.68,False,False,False
1741767034.7846785,26.7,25.4,44,1.96,1.7,False,False,False
1741767064.9045928,26.7,25.4,44,1.96,1.7,False,False,False
1741767095.015689,26.8,25.5,44,1.97,1.71,False,False,False
1741767125.1261625,26.8,25.5,44,1.97,1.71,False,False,False
1741767155.245593,26.8,25.5,44,1.97,1.71,False,False,False
1741767185.3656964,26.8,25.5,44,1.97,1.71,False,False,False
1741767215.4834533,26.8,25.5,44,1.97,1.71,False,False,False
1741767245.5821593,26.8,25.5,44,1.97,1.71,False,False,False
1741767275.6804721,26.8,25.5,44,1.97,1.71,False,False,False
1741767305.779444,26.8,25.5,44,1.97,1.71,False,False,False
1741767335.8836653,26.8,25.5,44,1.97,1.71,False,False,False
1741767365.979171,26.8,25.5,44,1.97,1.71,False,False,False
1741767396.0817819,26.8,25.5,44,1.97,1.71,False,False,False
1741767426.1546273,26.8,25.5,44,1.97,1.71,False,False,False
1741767456.24935,26.9,25.6,43,2.02,1.76,False,False,False
1741767486.3532712,26.9,25.6,43,2.02,1.76,False,False,False
1741767516.450361,26.9,25.6,44,1.98,1.72,False,False,False
1741767546.5471842,26.9,25.6,44,1.98,1.72,False,False,False
1741767576.6558228,26.9,25.6,45,1.95,1.69,False,False,False
1741767606.7571902,26.9,25.6,46,1.91,1.65,False,False,False
1741767636.8549416,26.8,25.5,46,1.9,1.64,False,False,False
1741767666.9526472,26.9,25.6,47,1.88,1.62,False,False,False
1741768057.162557,26.9,25.6,48,1.84,1.58,True,False,False
1741768087.2604294,26.9,25.6,48,1.84,1.58,True,False,False
1741768117.3670287,26.9,25.6,49,1.81,1.55,True,False,False
1741768148.0881429,26.9,25.6,49,1.81,1.55,True,False,False
1741768178.200764,26.9,25.6,49,1.81,1.55,True,False,False
1741768208.3236902,26.9,25.6,49,1.81,1.55,True,False,False
1741768238.42157,26.9,25.6,49,1.81,1.55,True,False,False
1741768268.5177073,26.9,25.6,49,1.81,1.55,True,False,False
1741768298.6159573,26.9,25.6,49,1.81,1.55,True,False,False
1741768328.7049012,26.9,25.6,49,1.81,1.55,True,False,False
1741768358.8030617,26.9,25.6,49,1.81,1.55,True,False,False
1741768388.879724,26.9,25.6,49,1.81,1.55,True,False,False
1741768418.9866548,26.9,25.6,49,1.81,1.55,True,False,False
1741768449.0896013,26.8,25.5,50,1.76,1.5,True,False,False
1741768479.2030034,26.8,25.5,50,1.76,1.5,True,False,False
1741768509.3024223,26.8,25.5,50,1.76,1.5,True,False,False
1741768539.3991776,26.8,25.5,49,1.8,1.54,True,False,False
1741768569.5018256,26.9,25.6,49,1.81,1.55,True,False,False
1741768599.5983963,26.9,25.6,49,1.81,1.55,True,False,False
1741768629.6886454,26.9,25.6,48,1.84,1.58,True,False,False
1741768659.780921,26.9,25.6,48,1.84,1.58,True,False,False
1741768689.877731,27.0,25.7,47,1.89,1.63,True,False,False
1741768719.9799852,27.0,25.7,47,1.89,1.63,True,False,False
1741768750.077627,27.0,25.7,47,1.89,1.63,True,False,False
1741768780.1744645,27.0,25.7,47,1.89,1.63,True,False,False
1741768810.2723196,27.1,25.8,46,1.94,1.67,True,False,False
1741768840.3742945,27.1,25.8,46,1.94,1.67,True,False,False
1741768870.4710064,27.1,25.8,46,1.94,1.67,True,False,False
1741768900.5667822,27.2,25.9,45,1.98,1.72,True,False,False
1741768930.6627252,27.2,25.9,45,1.98,1.72,True,False,False
1741768960.7583554,27.2,25.9,45,1.98,1.72,True,False,False
1741768990.8535216,27.2,25.9,45,1.98,1.72,True,False,False
1741769020.9522054,27.3,26.0,45,2.0,1.73,True,False,False
1741769051.0496402,27.3,26.0,45,2.0,1.73,True,False,False
1741769081.1467617,27.3,26.0,45,2.0,1.73,True,False,False
1741769111.2443469,27.3,26.0,45,2.0,1.73,True,False,False
1741769141.3438802,27.3,26.0,45,2.0,1.73,True,False,False
1741769171.455231,27.3,26.0,45,2.0,1.73,True,False,False
1741769201.5725358,27.3,26.0,45,2.0,1.73,True,False,False
1741769231.6534772,27.3,26.0,45,2.0,1.73,True,False,False
1741769621.8591166,27.6,26.3,44,2.07,1.8,True,False,False
1741769651.9543884,27.6,26.3,44,2.07,1.8,True,False,False
1741769682.0512934,27.6,26.3,44,2.07,1.8,True,False,False
1741769712.1559505,27.6,26.3,44,2.07,1.8,True,False,False
1741769742.2486107,27.6,26.3,44,2.07,1.8,True,False,False
1741769772.3409765,27.6,26.3,44,2.07,1.8,True,False,False
1741769802.447859,27.6,26.3,44,2.07,1.8,True,False,False
1741769832.5428176,27.9,26.6,43,2.14,1.87,True,False,False
1741769862.6156003,27.9,26.6,43,2.14,1.87,True,False,False
1741769892.7145422,27.9,26.6,43,2.14,1.87,True,False,False
1741769922.82899,27.9,26.6,43,2.14,1.87,True,False,False
1741769952.9512112,27.9,26.6,43,2.14,1.87,True,False,False
1741769983.057176,27.9,26.6,43,2.14,1.87,True,False,False
1741770013.1431723,27.8,26.5,46,2.02,1.74,True,False,False
1741770043.243293,27.8,26.5,46,2.02,1.74,True,False,False
1741770073.3403344,27.5,26.2,46,1.98,1.71,True,False,False
1741770103.4392781,27.5,26.2,46,1.98,1.71,True,False,False
1741770133.5361402,27.2,25.9,45,1.98,1.72,True,False,False
1741770163.632263,27.2,25.9,45,1.98,1.72,True,False,False
1741770193.7425969,26.9,25.6,45,1.95,1.69,True,False,False
1741770223.8462539,26.9,25.6,45,1.95,1.69,True,False,False
1741770253.945799,26.6,25.3,45,1.92,1.66,True,False,False
1741770284.043657,26.6,25.3,45,1.92,1.66,True,False,False
1741770314.1315894,26.3,25.0,45,1.88,1.63,True,False,False
1741770344.2490392,26.3,25.0,45,1.88,1.63,True,False,False
1742119035.8318624,20.5,19.2,42,1.4,1.21,False,False,False
1742119065.9349165,20.5,19.2,42,1.4,1.21,False,False,False
1742119096.0346696,20.5,19.2,42,1.4,1.21,False,False,False
1742119126.12653,20.5,19.2,42,1.4,1.21,False,False,False
1742119156.2274945,20.5,19.2,42,1.4,1.21,False,False,False
1742119186.3204117,20.5,19.2,42,1.4,1.21,False,False,False
1742119216.422252,20.5,19.2,42,1.4,1.21,False,False,False
1742119246.4963458,20.5,19.2,42,1.4,1.21,False,False,False
1742119276.5949755,20.5,19.2,42,1.4,1.21,False,False,False
1742119306.6863003,20.5,19.2,42,1.4,1.21,False,False,False
1742119336.7846777,20.5,19.2,42,1.4,1.21,False,False,False
1742119366.8665397,20.5,19.2,42,1.4,1.21,False,False,False
1742119396.9600832,20.7,19.4,42,1.42,1.23,False,False,False
1742119427.0427961,20.7,19.4,42,1.42,1.23,False,False,False
1742119457.121857,20.7,19.4,42,1.42,1.23,False,False,False
1742119487.203515,20.6,19.3,42,1.41,1.22,False,False,False
1742119517.2838724,20.6,19.3,42,1.41,1.22,False,False,False
1742119547.3758125,20.6,19.3,42,1.41,1.22,False,False,False
1742119577.4523375,20.6,19.3,42,1.41,1.22,False,False,False
1742119607.543198,20.6,19.3,42,1.41,1.22,False,False,False
1742119637.6366365,20.6,19.3,42,1.41,1.22,False,False,False
1742119667.720595,20.6,19.3,42,1.41,1.22,False,False,False
1742119697.822963,20.6,19.3,42,1.41,1.22,False,False,False
1742119727.9240727,20.6,19.3,42,1.41,1.22,False,False,False
1742119757.9984584,20.6,19.3,42,1.41,1.22,False,False,False
1742119788.0824184,20.6,19.3,42,1.41,1.22,False,False,False
1742119818.5384076,20.6,19.3,42,1.41,1.22,False,False,False
1742119829.7233822,20.6,19.3,42,1.41,1.22,False,False,False
1742119859.7942913,20.6,19.3,42,1.41,1.22,False,False,False
1742119889.8827713,20.6,19.3,42,1.41,1.22,False,False,False
1742119919.9661877,20.6,19.3,42,1.41,1.22,False,False,False
1742119950.069839,20.6,19.3,42,1.41,1.22,False,False,False
1742119980.17038,20.6,19.3,42,1.41,1.22,False,False,False
1742120010.2617111,20.6,19.3,42,1.41,1.22,False,False,False
1742120040.3668215,20.6,19.3,42,1.41,1.22,False,False,False
1742120070.460971,20.6,19.3,42,1.41,1.22,False,False,False
1742120100.536667,20.6,19.3,42,1.41,1.22,False,False,False
1742120130.6139252,20.6,19.3,42,1.41,1.22,False,False,False
1742120160.6872752,20.6,19.3,42,1.41,1.22,False,False,False
1742120190.7863762,20.6,19.3,42,1.41,1.22,False,False,False
1742120220.8621073,20.6,19.3,42,1.41,1.22,False,False,False
1742120250.952908,20.6,19.3,42,1.41,1.22,False,False,False
1742120281.0479884,20.6,19.3,42,1.41,1.22,False,False,False
1742120306.4950328,20.6,19.3,42,1.41,1.22,False,False,False
1742120336.600426,20.6,19.3,42,1.41,1.22,False,False,False
1742120366.6997478,20.6,19.3,42,1.41,1.22,False,False,False
1742120396.8080008,20.7,19.4,42,1.42,1.23,False,False,False
1742120426.907617,20.7,19.4,42,1.42,1.23,False,False,False
1742120456.992373,20.7,19.4,42,1.42,1.23,False,False,False
